conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.8e+18,Fri May 31 07:13:48 +0000 2024,3,@geloraco Daripada studi banding makan gratis ke luar negeri mending studi banding bagaimana pemerintah membuat program kepemilikan rumah bagi rakyat bukan sekedar memungut tabungan perumahan.,1.8e+18,,geloraco,in,,0,0,1,https://x.com/Rahadi240987455/status/1796439922439827587,1.74e+18,Rahadi240987455
1.8e+18,Mon May 27 11:54:42 +0000 2024,1348,BREAKING NEWS Jika anda karyawan Sekarang gaji kalian akan dipotong 3% setiap tanggal 10 hal ini dikarenakan iuran kepersertaan tapera (tabungan perumahan rakyat) dapat diambil ketika kepersertaan berakhir Asik kayak asabri dan taspen ya bedanya ini untuk rumah,1.8e+18,,,in,Always in your heart,71,211,318,https://x.com/profesor_saham/status/1795061060484895185,1.35e+18,profesor_saham
1.8e+18,Wed May 29 13:16:03 +0000 2024,1,Program Tapera (Tabungan Perumahan Rakyat) beban atau solusi? https://t.co/dYXXZihksl,1.8e+18,,,in,,0,5,0,https://x.com/RadioElshinta/status/1795806312363602360,121640063.0,RadioElshinta
1.8e+18,Tue May 28 10:46:35 +0000 2024,14,Presiden Jokowi menekan Peraturan Pemerintah tentang Tabungan Perumahan Rakyat (Tapera). https://t.co/lFWQMK7Xes,1.8e+18,,,in,Jakarta,5,12,2,https://x.com/kompascom/status/1795406306381287809,23343960.0,kompascom
1.8e+18,Sat Jun 01 01:20:09 +0000 2024,3,Moeldoko Pastikan Pemerintah akan Berlakukan Program Tabungan Perumahan Rakyat https://t.co/dFvEI3h3jC,1.8e+18,,,in,Indonesia,1,15,3,https://x.com/geloraco/status/1796713311708549470,3319260420.0,geloraco
1.8e+18,Sun Jun 02 12:19:45 +0000 2024,0,Pro kontra soal Tabungan Perumahan Rakyat (Tapera) masih mendapat sorotan tajam dari masyarakat termasuk Said Didu mantan ASN selama 32 tahun. https://t.co/aKuxiFHY7R,1.8e+18,,,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1797241691558359418,174631261.0,Kilat_com
1.8e+18,Mon May 27 16:46:33 +0000 2024,6,Are you trying to say the rumah from tabungan perumahan rakyat is not rumah-ing?,1.8e+18,,,en,"Semarang, Indonesia",0,3,0,https://x.com/ogiehart/status/1795134507466543169,197403921.0,ogiehart
1.8e+18,Tue May 28 13:32:51 +0000 2024,23,@tvOneNews DPR sedang mengkaji potongan gaji pejabat tinggi negara utk iuran Tabungan Perumahan Rakyat harusnya begitu sih...,1.8e+18,,tvOneNews,in,,0,2,2,https://x.com/musafirsosmed/status/1795448150523531711,1.3e+18,musafirsosmed
1.65e+18,Fri Apr 14 09:00:02 +0000 2023,131,Gandeng BSI Perusahaan umum pembangunan perumahan Nasional (Perumnas) dan Badan Pengelolaan Tabungan perumahan rakyat (BP Tapera) PP Muhammadiyah komitmen sediakan rumah subsidi bagi guru dan pegawai di lingkungan Persyarikatan Muhammadiyah. https://t.co/2RsSmCZRNx,1.65e+18,,,in,Indonesia,1,2,30,https://x.com/muhammadiyah/status/1646800470566944772,73309923.0,muhammadiyah
1.8e+18,Sat Jun 01 06:27:04 +0000 2024,59,@AbanggSayur Tapera ; tabungan perumahan akherat yakinlah sampai dunia ini dikiamatkan 100 kali pun kamu ndak akan mungkin pernah punya rumah dr program tapera yg ada adalah uangmu dipake foya2 pemerintah.. Tau ndak penerintah ini sdh BANGKRUT makanya pro,1.8e+18,,AbanggSayur,in,Indonesia,0,0,8,https://x.com/PuangRahmang/status/1796790548180922675,1.69e+18,PuangRahmang
1.8e+18,Tue May 28 08:38:29 +0000 2024,25,Tabungan Perumahan Rakyat baru diributkan ya? Itu kan masuk di UU Cilaka. Aturan turunannya baru kelar skrg. Jd ribut lagi deh.,1.8e+18,,,in,"Jakarta Selatan, DKI Jakarta",0,1,17,https://x.com/madHink/status/1795374068688191640,3284232205.0,madHink
1.8e+18,Wed May 29 11:37:45 +0000 2024,5,Admin Tempo‍️: Tabungan Perumahan Rakyat,1.8e+18,,tempodotco,in,Indonesia,0,1,1,https://x.com/tempodotco/status/1795781572559618483,18129942.0,tempodotco
1.8e+18,Thu May 30 00:30:30 +0000 2024,2,TAbungan PEmerasan RAkyat utk IKN dan Makan Gratis wajib ditolak. Krn harusnya negara dgn APBN menyiapkan lahan &amp; perumahan murah bagi Rakyat. Rakyat bisa mencicilnya lewat bank dgn kredit murah. Negara dahulu yg keluar uang bukan rakyat.,1.8e+18,,,in,Diatas Genteng Istana,0,0,1,https://x.com/AH_SiregarXIX/status/1795976040671813717,213168371.0,AH_SiregarXIX
1.8e+18,Tue May 28 02:05:04 +0000 2024,4,Sah! UU Tabungan Perumahan Rakyat Disetujui DPR selengkapnya https://t.co/bc1V1dWoUP.,1.8e+18,,bengkeldodo,in,"Kebumen, Indonesia",0,4,1,https://x.com/bengkeldodo/status/1795275065350898059,576755999.0,bengkeldodo
1.8e+18,Sun Jun 02 07:00:00 +0000 2024,0,Kelompok buruh menyatakan menolak program Tabungan Perumahan Rakyat (Tapera). Sebab pemerintah tidak menjamin pekerja mendapatkan hunian usai menabung. #Buruh #Tapera #MedcomId https://t.co/mdRfIMC9WD,1.8e+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/medcom_id/status/1797161225500913670,9.03e+17,medcom_id
1.8e+18,Thu May 30 08:06:08 +0000 2024,2,Tapera Tuai Kontroversi Pengamat: Pengumpulan Uang Rakyat Berpotensi Dikorupsi: Partai Buruh dan Konfederasi Serikat Pekerja Indonesia (KSPI) menolak wacana pengenaan iuran tabungan perumahan rakyat (Tapera) yang juga akan dibebankan kepada pekerja https://t.co/wxD2FAYlim,1.8e+18,,,in,"Pulo Gadung, Indonesia",0,1,2,https://x.com/tvOneNews/status/1796090706785862058,55507370.0,tvOneNews
1.8e+18,Tue May 28 06:25:14 +0000 2024,9,@AirinDatangLagi Namanya TAPERA Tabungan Perumahan Rakyat jd setelah sekian tahun Nabung dapat rumah gitu yaaa... Kalau bgt saya se7 tp kl setelah sekian lama ha dapet2 artinya tipu2 lagi...akal2an untuk nyedot uang rakyat...,1.8e+18,,AirinDatangLagi,in,"Jakarta Capital Region, Indone",0,2,1,https://x.com/EddiEr68/status/1795340535768723844,1110185364.0,EddiEr68
1.8e+18,Mon May 27 11:10:19 +0000 2024,236,@tanyarlfes Tabungan Perumahan Rakyat,1.8e+18,,tanyarlfes,in,,0,4,1,https://x.com/ireneclaire202/status/1795049892697592278,1.58e+18,ireneclaire202
1.8e+18,Thu May 30 01:26:18 +0000 2024,30,Pengusaha Keluhkan Program Tabungan Perumahan Rakyat https://t.co/9UpxKLOyQe,1.8e+18,,,in,,0,0,29,https://x.com/OposisiCerdas/status/1795990083293565188,8.88e+17,OposisiCerdas
1.8e+18,Wed May 29 04:00:54 +0000 2024,5,@tempodotco Itu tabungan untuk perumahan rakyat? Gaji Rp.5 Juta seratus tahun lagi juga baru terkumpul Rp.150 Juta. Pemerintah jangan memeras keringat rakyat utk tarik dana gratis.,1.8e+18,,tempodotco,in,,0,0,1,https://x.com/Indonesiaguyub/status/1795666600223494506,268687443.0,Indonesiaguyub
1.8e+18,Tue May 28 03:05:25 +0000 2024,3,@Yunar69 Tabungan Perumahan Rakyat,1.8e+18,,Yunar69,in,"Klaten, Jawa Tengah",1,4,0,https://x.com/Catatan_ali7/status/1795290253605171432,1.13e+18,Catatan_ali7
1.8e+18,Tue May 28 02:18:34 +0000 2024,3,Tabungan perumahan rakyat = TAPERA,1.8e+18,,,in,hugging my destiny,0,3,0,https://x.com/Edelweis_35/status/1795278459574607960,1.24e+18,Edelweis_35
1.8e+18,Wed May 29 06:45:35 +0000 2024,3,Tapera itu disahkan tahun 2016 lewat UU Nomor 4 tahun 2016 tentang Tabungan Perumahan Rakyat. Lalu diteruskan dengan PP Nomor 25 tahun 2020 dan diperbaharui dengan PP Nomor 21 tahun 2024. UU tahun 2016 sendiri bicara tentang prinsip-prinsip pelaksanaan Tapera.,1.8e+18,,AnggaPutraF,in,"DKI Jakarta, Indonesia",0,1,1,https://x.com/AnggaPutraF/status/1795708047094095953,98275340.0,AnggaPutraF
1.8e+18,Sun Jun 02 13:30:24 +0000 2024,4,@yoeskenawas yang perlu rumah itu rakyat yang dibangun malah istana pejabat. Kenapa ngga ada program TAPEBAT alias Tabungan Perumahan Pejabat,1.8e+18,,yoeskenawas,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/febriantozm/status/1797259473377198322,47279599.0,febriantozm
1.8e+18,Fri May 31 08:16:22 +0000 2024,3,Nampak jelas betapa carut marutnya kebijakan perumahan rakyat di negeri iki. Pegawai dipaksa nabung tanpa kejelasan manfaat. Skema tabungan diluar skema perbankan. Informasi simpang siur dari pejabat setingkat Wapres sampai Menteri. Lbh baik batalkan saja drpd memalukan bangsa,1.8e+18,,,in,"Surabaya, Indonesia",0,1,0,https://x.com/puturudy/status/1796455668364591432,151804263.0,puturudy
1.8e+18,Fri May 31 05:30:34 +0000 2024,2,@ferrykoto @mohmahfudmd sepanjang ini gaada intinya. ngapain namanya Tabungan Perumahan Rakyat kalo gabisa buat beli rumah. mbulet,1.8e+18,,ferrykoto,in,,0,0,0,https://x.com/iam__stanis/status/1796413945361866932,1.68e+18,iam__stanis
1.8e+18,Tue May 28 13:30:17 +0000 2024,3,https://t.co/ra6Ougighq,1.8e+18,,siregar_elang,zxx,,0,6,1,https://x.com/siregar_elang/status/1795447502612689229,1.21e+18,siregar_elang
1.8e+18,Tue May 28 07:57:58 +0000 2024,6,@tempodotco Tabungan Perumahan Rakyat ( Tapera ) seharusnya buruh di suruh memilih bersedia atau tidak yang bersedia silakan yang tidak jangan di paksa. Karena banyak uang simpanan paksa masyarakat di gunakan oleh pejabat yg ngurusnya sudah di gaji ratusa,1.8e+18,,tempodotco,in,Bekasi,0,0,2,https://x.com/adypiliang/status/1795363873689842095,1710148226.0,adypiliang
1.79e+18,Mon May 27 07:25:30 +0000 2024,138,Rakyat kerja kembang kempis eh gaji dipaksa parkir... Ntar uang udah ngumpul terjadi lagi korupsi modus investasi BUMN... Oke gasruukkk Deretan Pekerja yang Gajinya Bakal Dipotong Simpanan Wajib Tabungan Perumahan https://t.co/vrj6uMapZg,1.79e+18,,,in,,1,23,38,https://x.com/DavidWijaya82/status/1794993314531582407,1.18e+18,DavidWijaya82
1.8e+18,Tue May 28 11:35:11 +0000 2024,4,@WagimanDeep212_ Kalau itu Tabungan yang bersifat wajib kenapa gak dibalik aja Negara wajib membuatkan Perumahan Rakyat dengan berbagai Tipe Rumah. Saat sudah serah terima Rumah baru rakyat diminta bayar cicilan itu baru investasi dlm bentuk kebahagiaan R,1.8e+18,,WagimanDeep212_,in,"Yogyakarta, Indonesia",0,0,1,https://x.com/WisanggeniLagi/status/1795418536967635073,1.72e+18,WisanggeniLagi
1.8e+18,Tue May 28 10:15:35 +0000 2024,3,Program Tabungan Perumahan Rakyat (Tapera) menjadi sorotan publik. Ini lantaran peraturan terbaru yang mengatur pemotongan gaji untuk iuran Tapera. https://t.co/0WtlDjRpka,1.8e+18,,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1795398506007732310,23343960.0,kompascom
1.8e+18,Wed May 29 07:34:19 +0000 2024,12,@CNNIndonesia iya tabungan Tabungan Perumahan Rakyat. Atau Tabungan Penderitaan Rakyat? Akhhhhh~~,1.8e+18,,CNNIndonesia,in,Indonesia,0,0,1,https://x.com/KukoGemaz/status/1795720311826186514,8.32e+17,KukoGemaz
1.8e+18,Tue May 28 02:57:32 +0000 2024,2,@TrisiyoWong Tabungan Perumahan Rakyat ,1.8e+18,,TrisiyoWong,in,Indonesia,0,1,0,https://x.com/Megatop99/status/1795288265580540394,278039207.0,Megatop99
1.8e+18,Tue May 28 00:08:26 +0000 2024,3,Tapiiii emang nyesek sih. Tambahan potongan 0 5% untuk sesuatu yang mungkin tidak jelas peruntukan dan manfaatnya bagi karyawan. Tabungan perumahan rakyat. Kalau rakyatnya dah punya rumah gimana? Kalo rakyat butuh duit buat uang muka atau renov rumah gimana? Bisa cair kah?,1.8e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/apradz/status/1795245711329792085,34827667.0,apradz
1.8e+18,Tue May 28 07:35:22 +0000 2024,48,@hrdbacot Tabungan Perumahan Rakyat Wrong answer kan?,1.8e+18,,hrdbacot,in,Indonesia,0,8,4,https://x.com/maffanh/status/1795358185643266421,393508789.0,maffanh
1.8e+18,Mon May 27 18:09:20 +0000 2024,2,Itung-itungan sederhana dari kebijakan Tapera (tabungan perumahan rakyat) yang memungut 3% dari gaji per bulannya... 3% dari 2 juta (UMR Jateng-DIY pada umumnya) = 60.000-an Setahun dapat 720.000-an Sepuluh tahun dapat 7 jutaan...,1.8e+18,,,in,Indonesia,0,1,1,https://x.com/mfebbyangga/status/1795155339748241472,1.23e+18,mfebbyangga
1.8e+18,Mon May 27 15:23:31 +0000 2024,2,@Gojekmilitan Tabungan Perumahan Rakyat,1.8e+18,,Gojekmilitan,in,"Klaten, Jawa Tengah",0,1,0,https://x.com/Catatan_ali7/status/1795113614438752348,1.13e+18,Catatan_ali7
1.79e+18,Sat May 25 04:02:18 +0000 2024,1,Presiden Jokowi mengubah Tabungan Perumahan Rakyat (Tapera). #bisnisupdate #update #bisnis #text https://t.co/SDebJuT90K,1.79e+18,,,in,,0,0,0,https://x.com/kumparan/status/1794217403901157709,7.6e+17,kumparan
1.8e+18,Wed May 29 01:44:12 +0000 2024,2,@geloraco TAPERA=Tabungan Perumahan Rakyat atau Tabungan Penderitaan Rakyat?,1.8e+18,,geloraco,in,,0,0,0,https://x.com/Mohamma43717442/status/1795632198626038238,1.27e+18,Mohamma43717442
1.8e+18,Thu May 30 06:35:45 +0000 2024,5,@mohmahfudmd (2 tahun) yang diamanatkan oleh Pasal 81 Undang Undang No. 4 Tahun 2016 tentang Tabungan Perumahan Rakyat. Oleh dan karenanya Peraturan Pemerintah Nomor 25 Tahun 2020 Junto Peraturan Pemerintah Nomor 21 Tahun 2024 merupakan produk yang CACAT ,1.8e+18,,mohmahfudmd,in,Indonesia,0,0,0,https://x.com/Musri_SEBUMI/status/1796067958349062419,235426539.0,Musri_SEBUMI
1.67e+18,Fri Jun 23 04:27:02 +0000 2023,0,Ojol hingga Pedagang Online Bisa Ikut Tabungan Perumahan Rakyat Juli https://t.co/nKqC3cefmV,1.67e+18,,,in,Jakarta,0,0,0,https://x.com/KATADATAcoid/status/1672098917180395520,552523769.0,KATADATAcoid
1.8e+18,Sat Jun 01 01:04:22 +0000 2024,5245,Selamat pagi generasi Tapera... Semoga sehat selalu.... https://t.co/SBKgmm2p4M,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796709290721656833/pu/img/TOSamBnOhl_H7q-x.jpg,,in,,83,152,2030,https://x.com/AbanggSayur/status/1796709341040632239,1.1e+18,AbanggSayur
1.8e+18,Sat Jun 01 06:36:03 +0000 2024,15209,Penghasilan ojol tuh udah dipotong biaya aplikasi yg gede dianggap mitra doang engga ada jaminan kesehatan engga ada jaminan pensiun udah overwork kejar target malah mau dipotong Tapera. https://t.co/vfHIPomXY2,1.8e+18,https://pbs.twimg.com/media/GO99iWsaUAA5hYl.jpg,,in,Kutub Selatan,815,538,3103,https://x.com/timpenguinnas/status/1796792811351904728,1.46e+18,timpenguinnas
1.8e+18,Sat Jun 01 12:41:32 +0000 2024,1490,PEKERJA KOMPAK TOLAK TAPERA. NETIZEN: UJUNGNYA DIKORUPSI SEPERTI TASPEN &amp; JIWASRAYA! https://t.co/ecyj5bnRfF,1.8e+18,https://pbs.twimg.com/media/GO_RMTRbAAEC7mL.jpg,,in,,9,10,396,https://x.com/herculep638/status/1796884788131094794,1.72e+18,herculep638
1.8e+18,Sun Jun 02 07:19:16 +0000 2024,3315,Beramai-ramai endorse Tapera https://t.co/qNJk0zuI1M,1.8e+18,https://pbs.twimg.com/media/GPDRBXKbQAAQGrt.jpg,,in,"Planeta Rica, Colombia",488,1032,587,https://x.com/5teV3n_Pe9eL/status/1797166075395940469,224431376.0,5teV3n_Pe9eL
1.8e+18,Fri May 31 13:15:26 +0000 2024,12312,Buruh menolak gajinya dipotong Tapera 3 persen. Serikat Buruh: Kami tak mau dipaksa bayar Tapera kami tidak bisa beli beras dan sekolahkan anak. Woi.. penguasa dengerin tuh. https://t.co/C4RsA4Ufel,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796530731809951744/pu/img/AsYcuyJBklhh8G3E.jpg,,in,Indonesia,114,74,4772,https://x.com/Jumianto_RK/status/1796530932905861436,9.03e+17,Jumianto_RK
1.8e+18,Mon May 27 11:28:28 +0000 2024,22251,Misal gaji 6jt buat Tapera 3% nya yaitu 180K misal ditabung selama 10 tahun aja cuma dapet 21.6 Juta. Ada inflasi dalam 10 tahun ke depan nilai nya turun Emang bisa beli rumah pake duit 21.6 Juta? Buat DP? Lah ngumpulin DP nya aja 10 tahun Inimah akal2an pemerintah https://t.co/ypGdwSy7Oa,1.8e+18,https://pbs.twimg.com/media/GOlQhOKbkAAvHCn.jpg,,in,,825,720,9627,https://x.com/YooStoleMaHeart/status/1795054460307185677,1.55e+18,YooStoleMaHeart
1.8e+18,Sat Jun 01 13:24:10 +0000 2024,12963,2015 - 8K 2018 - 10K 2019 - 12K 2022 - 13K 2024 - 14K Ada yang percaya Tapera? https://t.co/kMcohLROu8,1.8e+18,https://pbs.twimg.com/media/GO_a8O7b0AADDai.jpg,,in,,270,552,2303,https://x.com/Dandhy_Laksono/status/1796895515650752886,159919812.0,Dandhy_Laksono
1.8e+18,Sun Jun 02 11:27:41 +0000 2024,4617,Yang bikin harga properti naik &amp; makin ga terjangkau apa? Salah satu kontributornya ya generasi bapak ibu pencetus Tapera ini. Satu org nimbun 11 properti dengan nilai total 49M. Trus tanya kenapa harga naik? Dan generasi milenial + genZ yg mesti kolekan beresin? https://t.co/dq94EQOe2r,1.8e+18,https://pbs.twimg.com/media/GPEJ4Bta8AAyflv.jpg,,in,Instagram: @fellexandro,145,113,2559,https://x.com/fellexandro/status/1797228591379513853,233936130.0,fellexandro
1.8e+18,Tue May 28 14:06:48 +0000 2024,3483,#MemeNarasi Pas baca soal Tapera tiba-tiba langsung keinget beberapa kali uang-uang yang ((dititipin)) ke negara malah raib dikorupsi. Kasus korupsi Jiwasraya bikin negara rugi Rp16 807 triliun. Kasus korupsi Asabri bikin negara rugi Rp22 78 triliun. | Narasi Daily https://t.co/JsxFU1oF73,1.8e+18,https://pbs.twimg.com/media/GOq-V5qXoAEUr5k.jpg,,in,,192,269,2257,https://x.com/NarasiNewsroom/status/1795456695985934504,1.16e+18,NarasiNewsroom
1.8e+18,Sun Jun 02 00:13:41 +0000 2024,5370, Rata-rata harga properti per tahun naik 10%-15%. *** - Bikin regulasi supaya naiknya gak separah itu - Bangun mid-rise housing - Bikin apartemen vertikal yang terjangkau - Maksa masyarakat buat gajinya dipotong Tapera ,1.8e+18,,,in,"Michuhol-gu, Republic of Korea",41,88,2812,https://x.com/ardisatriawan/status/1797058972656247177,170542374.0,ardisatriawan
1.8e+18,Wed May 29 11:03:16 +0000 2024,5088,TAPERA INI IDENYA SIAPA? ATURAN TAPERA NGGA BENER HARUS DIBATALIN‼️ https://t.co/MXxAgCunJJ,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1795772727930028032/pu/img/B-2sd4g4qO6i_7Tr.jpg,,in,,158,523,2437,https://x.com/Boediantar4/status/1795772894611734950,1.38e+18,Boediantar4
1.8e+18,Tue May 28 14:32:12 +0000 2024,21067,Bayangin jadi warga Indonesia dalam satu minggu kudu awas sama isu UKT isu student loan isu RUU Polri isu RUU Penyiaran isu gaji pribadi mau dipotong langsung sama negara buat Tapera... sambil menonton fakta demi fakta berikut ini: https://t.co/ykwLLcke3B,1.8e+18,https://pbs.twimg.com/media/GOrEJxaaEAADZ1O.jpg,,in,"Yogyakarta, Indonesia",1009,502,10297,https://x.com/mardiasih/status/1795463085286887931,164627338.0,mardiasih
1.8e+18,Mon May 27 18:52:52 +0000 2024,4482,Apakah Kelen Bahagia Dengan Kebijakan Tapera Jokowi ini ? Bahagia = Repost Tidak Bahagia = Like https://t.co/WjIempyH5R,1.8e+18,https://pbs.twimg.com/media/GOm2O8UaAAMIToT.jpg,,in,"Bima Sakti, Bumi, Indonesia",33,410,133,https://x.com/abu_waras/status/1795166297820479771,2905814730.0,abu_waras
1.8e+18,Wed May 29 05:27:40 +0000 2024,9067,Viral lagi Vidio Lama Pak Anies usai geger keputusan potong Gaji rakyat untuk TAPERA ... Vidio ini Untuk yg Mengerti sedangkan Kalau SDM nya Rendah Pasti Akan Komentar bilang Kalau kalah ya kalah aja udah tahu dong Pendukung siapa itu .. dan saya Bangga di barisan Abah https://t.co/pSpQ8Qo9Nu,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1795688373061140480/pu/img/XSkT3cRWrbUyEyeq.jpg,,in,,72,198,3192,https://x.com/Yurissa_Samosir/status/1795688437468790977,1.46e+18,Yurissa_Samosir
1.8e+18,Thu May 30 11:48:05 +0000 2024,2819,Room tour rumah tapera https://t.co/PeQOXp1T3e,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796146426940133376/pu/img/LMHxMN_7XfxM2Sp9.jpg,,in,,57,119,802,https://x.com/poncoiskandar30/status/1796146559979004090,3060884530.0,poncoiskandar30
1.8e+18,Thu May 30 08:58:28 +0000 2024,1674,Buat yang mau motong gaji PNS dan karyawan buat TAPERA dengerin nih Suara rakyat: NEGARA/ PEMERINTAH BEBAN RAKYAT ️ https://t.co/l1mp3oAkK9,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796103786655817728/pu/img/PaY9KqTZ-khdeHiX.jpg,,in,,36,58,750,https://x.com/Boediantar4/status/1796103873599611240,1.38e+18,Boediantar4
1.8e+18,Thu May 30 04:57:15 +0000 2024,1182,Komite TAPERA gajinya 43 Juta Perbulan sedangkan yg di Potong buat TAPERA gaji Mereka Cuma UMR Jelas Peraturan TAPERA kepada Pekerja Melanggar KONSTITUSI dan wajib di batalkan https://t.co/mYhUrRB1nG,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796043131022139392/pu/img/3BqqMdTzA8EHbaLN.jpg,,in,,19,50,732,https://x.com/Yurissa_Samosir/status/1796043171253665838,1.46e+18,Yurissa_Samosir
1.8e+18,Sat Jun 01 13:31:11 +0000 2024,1060,Se Indonesia kena prank UKT dan TAPERA???? https://t.co/XsL3Vv3M1R,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796897237232168960/pu/img/hJ-TzO8WjrELwny_.jpg,,in,,18,48,519,https://x.com/Boediantar4/status/1796897282119676112,1.38e+18,Boediantar4
1.8e+18,Sun Jun 02 02:41:28 +0000 2024,230,Kemenkeu Janji Tidak Akan Pakai Dana Tapera untuk APBN #Aku sih percaya. Cuma ngga tau klo temen2 club ZUMBAku percaya apa ngga.. https://t.co/dRHWdeTmsh,1.8e+18,,,in,~#,25,224,63,https://x.com/papa_loren/status/1797096164208300212,1.47e+18,papa_loren
1.8e+18,Tue May 28 06:58:33 +0000 2024,2686,Tapera akan dirasakan setelah berjalan Setelah asabri dan jiwasraya berjalan koruptor merasakan keuntungan 17 T + 23 T Saya hafal https://t.co/RjzDQHm1kx,1.8e+18,https://pbs.twimg.com/media/GOpcEYCbsAE_p_n.jpg,,in,,31,41,1624,https://x.com/MurtadhaOne1/status/1795348923344953811,1.18e+18,MurtadhaOne1
1.8e+18,Wed May 29 13:31:31 +0000 2024,209,#MemeNarasi Digebuk Tapera iuran this iuran that dan biaya lain sebagai warga Gaji imutku be lyke: | Narasi Daily https://t.co/Yii9z2MX2X,1.8e+18,https://pbs.twimg.com/media/GOv_2_0asAAhja6.jpg,,in,,6,9,77,https://x.com/NarasiNewsroom/status/1795810202291503342,1.16e+18,NarasiNewsroom
1.8e+18,Sat Jun 01 09:15:41 +0000 2024,45,Perlu #TuandanPuan ketahui nih! Tapera sebagai kelanjutan dari Bapertarum yang hanya untuk ASN. Tapera kemudian diperluas untuk juga membantu pekerja swasta dan mandiri mendapatkan hunian. #TAPERA #Moeldoko #KSP https://t.co/tS5634OrcS,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796829874835095552/pu/img/PfXi3Bqb8OG32DRp.jpg,,in,Republik Indonesia,115,186,22,https://x.com/KSPgoid/status/1796832982931738809,7.73e+17,KSPgoid
1.8e+18,Thu May 30 07:29:35 +0000 2024,170,Suka2 yang diatas aja lah.. - Rakyat kritis putus internetnya ditambah UU ITe - Rakyat gajian potong Tapera - Sumberdaya alam harusnya buat rakyat sikat aja kan cuma 300T - Giliran rakyat sakit BPJS hanya tanggung rawat inap 3 hari.. Atur saja Yang Mulia Pejabat @kumparan https://t.co/ojJLRLNhpE,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796081474602672128/pu/img/Ip_BQzJGYDSNh4Xf.jpg,,in,"Singapur, India",5,17,80,https://x.com/dhemit_is_back/status/1796081505304707491,117694469.0,dhemit_is_back
1.8e+18,Fri May 31 06:23:03 +0000 2024,1134,Gaji pekerja dipaksa dipotong tapera utk rumah yg belum tentu didapat Sedangkan kawasan elite PIK dan BSD jadi proyek strategis nasional yg dibiayai APBN Kelas pekerja Kelas elite https://t.co/OhH3WxlF39,1.8e+18,https://pbs.twimg.com/media/GO4wYkAb0AAQWnv.jpg,,in,,14,36,820,https://x.com/MurtadhaOne1/status/1796427152902267169,1.18e+18,MurtadhaOne1
1.8e+18,Thu May 30 04:08:07 +0000 2024,540,THE DEVIL IS IN THE DETAILS!! Spt investasi2 lain yg dikelola pihak ketiga mk biaya operasional Tapera ini akan dibuat membengkak oleh pengelola; mulai dari gaji direksi/karyawan yg besar fasilitas berlebihan bonus dll. Duitnya ya dari potongan gaji peserta secara paksa. https://t.co/PqbAEmWX9i,1.8e+18,https://pbs.twimg.com/media/GOzIgCqaAAAEmYw.jpg,,in,Indonesia,12,56,247,https://x.com/PartaiSocmed/status/1796030807594979456,869327120.0,PartaiSocmed
1.8e+18,Thu May 30 01:10:05 +0000 2024,82,ASN yang sudah ikut Tapera sejak 1996 sampe 2024 ini selain dapetnya 'cuma' 6 6 juta nunggunya pun sampe bulan Agustus https://t.co/tbNCT6sz6k,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1795836927079555072/pu/img/0dHZzMuALpeAj0IE.jpg,,in,"Bali, Indonesia",2,11,34,https://x.com/T0M5helby/status/1795986002781298781,1.43e+18,T0M5helby
1.8e+18,Sat Jun 01 07:01:57 +0000 2024,8,Komisioner badan pengelola Tapera Heru Pudyo Nugroho menjelaskan bahwa #Tapera juga ditujukan bagi pekerja nonformal termasuk di dalamnya para #ojekonline. Namun Heru kembali menekankan bahwa yang wajib menjadi peserta hanya yang mendapat penghasilan di atas UMR. https://t.co/PoOFfVuXJE,1.8e+18,https://pbs.twimg.com/media/GO-DdiIaIAApHNy.jpg,,in,,2,2,3,https://x.com/Metro_TV/status/1796799329191252131,57261519.0,Metro_TV
1.8e+18,Thu May 30 03:05:58 +0000 2024,280,Fix ya.. TAPERA itu suka rela mirip tabungan haji Kalo masih ngeyel gua slepet nih mulutnya pake tali kolor Dasar bokepers 16% jwuancuk...! https://t.co/k2QUshcgzB,1.8e+18,https://pbs.twimg.com/media/GOy6RhebwAAvV6R.jpg,,in,,58,662,65,https://x.com/siregar_elang/status/1796015166167130506,1.21e+18,siregar_elang
